src_ip,dst_ip,protocol,src_port,dst_port,timestamp,length,ttl,flags
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.351232,1440,62,16
133.227.58.122,185.138.73.88,ICMP,,,1641013200.351234,56,248,
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.351236,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.351241,1440,62,16
71.38.161.198,133.105.55.154,UDP,5901,3389,1641013200.351246,1260,119,
192.219.20.151,203.78.141.64,UDP,32897,53,1641013200.351263,84,49,
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.351263,1440,62,16
20.88.40.130,202.250.194.160,TCP,53183,29039,1641013200.351264,40,240,2
203.78.132.241,190.96.218.182,TCP,445,65143,1641013200.35129,40,59,16
211.142.41.90,133.105.182.11,TCP,37260,8080,1641013200.351367,52,52,2
167.246.129.123,203.78.205.61,TCP,64259,3001,1641013200.351374,44,43,2
133.251.124.60,80.93.176.70,TCP,5900,47894,1641013200.351429,56,61,24
116.163.206.103,203.78.135.85,TCP,43792,443,1641013200.351548,184,57,24
47.205.135.94,202.250.252.26,TCP,53088,2375,1641013200.351621,40,243,2
89.247.69.180,163.45.213.112,TCP,53467,10951,1641013200.351649,40,246,2
203.78.137.8,204.51.46.66,OTHER,,,1641013200.351649,129,253,
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.35165,52,57,16
92.72.197.107,133.251.95.77,TCP,55978,5366,1641013200.351658,40,247,2
185.62.114.254,133.105.29.56,UDP,36299,111,1641013200.351701,68,241,
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.351708,52,57,16
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.351815,1440,62,16
133.243.42.89,109.5.215.242,TCP,62935,80,1641013200.35187,378,56,24
133.243.42.89,109.5.215.242,TCP,62935,80,1641013200.351874,587,56,24
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.35188,52,57,16
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.35188,1440,62,16
203.78.146.191,198.7.100.165,UDP,61112,8801,1641013200.351994,587,58,
157.206.78.9,44.196.193.90,TCP,47889,443,1641013200.352044,826,56,24
203.78.143.78,202.125.130.113,ICMP,,,1641013200.352072,44,6,
89.247.69.180,163.45.14.168,TCP,53467,16184,1641013200.352146,40,246,2
89.247.69.191,163.45.32.55,TCP,53456,22509,1641013200.352158,40,246,2
89.247.66.138,133.105.97.167,TCP,8080,3442,1641013200.35218,40,246,2
185.41.97.32,133.105.107.173,TCP,48713,7531,1641013200.352247,40,247,2
162.249.153.180,203.78.178.210,TCP,50921,9501,1641013200.352248,52,46,2
89.247.69.146,163.45.169.148,TCP,8080,262,1641013200.352281,40,246,2
66.15.37.232,163.45.206.21,TCP,18438,23,1641013200.352312,44,119,2
95.210.174.206,202.250.216.140,TCP,443,9811,1641013200.352314,44,54,18
64.190.198.152,202.250.218.110,UDP,52691,137,1641013200.352349,78,54,
163.45.94.165,76.208.134.61,TCP,57072,443,1641013200.35241,60,58,2
157.206.196.213,110.242.65.201,TCP,52771,80,1641013200.352411,40,121,16
204.51.46.66,203.78.137.8,OTHER,,,1641013200.352435,273,250,
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.35245,2840,62,16
89.247.66.138,133.105.97.160,TCP,8080,3442,1641013200.352481,40,246,2
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.352513,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.35252,1440,62,16
204.51.46.66,203.78.137.8,OTHER,,,1641013200.352542,134,250,
185.145.15.196,202.250.203.83,TCP,15188,3299,1641013200.352566,44,117,2
185.138.73.88,203.78.248.67,TCP,41455,23389,1641013200.352567,40,247,2
157.206.251.237,162.141.163.128,TCP,64199,443,1641013200.352594,52,57,16
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.3526,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.352624,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.352629,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.352659,1440,62,16
89.247.69.180,163.45.236.220,TCP,53467,10712,1641013200.352685,40,246,2
89.247.69.145,133.251.175.17,TCP,53450,4333,1641013200.352714,40,246,2
133.243.234.4,195.52.126.224,TCP,39254,51235,1641013200.352763,1500,55,16
180.187.124.109,133.105.197.197,TCP,31577,25463,1641013200.352775,40,244,2
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.352799,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.35281,1440,56,16
203.78.135.92,110.71.87.27,TCP,443,14446,1641013200.352852,2840,62,16
185.194.205.13,133.105.0.219,TCP,57611,1433,1641013200.352853,40,244,2
198.56.151.101,202.250.210.155,TCP,58729,443,1641013200.352855,40,248,2
89.247.69.145,133.105.38.5,TCP,53450,63891,1641013200.352859,40,246,2
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.352877,1440,62,16
203.78.141.64,192.219.20.151,UDP,53,32897,1641013200.352924,140,59,
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.352926,1440,62,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.352952,99,253,
89.247.69.146,163.45.107.155,TCP,8080,55563,1641013200.353026,40,246,2
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.353057,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.353062,1440,62,16
130.187.192.12,61.90.227.135,TCP,80,19256,1641013200.353073,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19256,1641013200.353079,1440,56,24
130.187.192.12,61.90.227.135,TCP,80,19256,1641013200.353109,2840,56,16
110.71.87.27,203.78.135.92,TCP,14862,443,1641013200.353112,40,118,16
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.3532,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.353207,1440,62,16
130.187.192.12,61.90.227.135,TCP,80,19256,1641013200.353242,1440,56,16
167.46.181.19,163.45.16.182,TCP,2916,51005,1641013200.353268,44,41,2
130.187.192.12,61.90.227.135,TCP,80,19256,1641013200.353272,1440,56,24
180.187.124.55,133.251.111.107,TCP,14303,25463,1641013200.353351,40,244,2
159.94.28.0,133.251.77.104,TCP,37424,81,1641013200.353393,40,245,2
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.353427,52,57,16
201.163.56.26,203.78.132.251,TCP,43716,22,1641013200.353531,136,50,24
185.138.73.101,133.251.165.245,TCP,46468,3007,1641013200.353601,40,247,2
167.46.173.225,203.78.223.232,TCP,9668,62327,1641013200.353628,44,39,2
89.247.69.144,203.78.249.21,TCP,8080,59698,1641013200.353656,40,246,2
192.0.222.29,203.78.178.240,TCP,47718,443,1641013200.353685,40,249,2
116.163.206.103,203.78.135.85,TCP,43792,443,1641013200.353687,184,57,24
157.206.241.120,8.8.23.196,TCP,60559,443,1641013200.353829,52,57,16
157.206.241.120,8.8.23.196,TCP,60559,443,1641013200.353869,52,57,16
126.15.117.154,203.78.129.205,TCP,36330,443,1641013200.35389,96,55,24
89.247.69.153,163.45.160.62,TCP,8080,20631,1641013200.353934,40,246,2
204.51.46.66,203.78.137.8,OTHER,,,1641013200.354015,379,250,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.354033,95,253,
76.208.134.61,163.45.94.165,TCP,443,57072,1641013200.354034,60,248,18
203.78.132.251,201.163.56.26,TCP,22,43716,1641013200.354072,52,60,16
133.243.104.99,91.77.143.254,UDP,18095,18095,1641013200.354073,40,56,
89.247.66.138,133.105.52.36,TCP,8080,5082,1641013200.354095,40,246,2
203.78.129.205,126.15.117.154,TCP,443,36330,1641013200.35411,52,63,16
141.226.52.204,203.78.198.197,TCP,60537,22,1641013200.35421,40,241,2
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.354228,52,57,16
157.206.223.136,202.153.40.252,TCP,60212,2101,1641013200.354307,40,120,16
64.190.198.99,133.105.60.72,UDP,20864,1900,1641013200.354325,125,54,
185.145.15.196,203.78.205.153,TCP,17606,113,1641013200.354349,44,117,2
89.247.69.144,202.250.241.182,TCP,8080,11315,1641013200.354352,40,246,2
130.187.3.95,200.133.1.150,UDP,3702,49303,1641013200.354353,591,58,
163.45.129.199,13.235.207.37,UDP,24812,53,1641013200.354428,82,249,
110.71.87.27,203.78.135.92,TCP,14897,443,1641013200.354437,40,118,16
110.71.87.27,203.78.135.92,TCP,14897,443,1641013200.354441,40,118,16
133.243.55.232,114.241.157.107,ICMP,,,1641013200.354471,84,56,
157.206.223.156,75.81.199.170,TCP,80,51242,1641013200.354473,40,56,16
163.45.18.35,170.42.127.195,TCP,59844,5004,1641013200.354547,40,122,17
163.45.18.35,170.42.127.34,TCP,59849,33434,1641013200.354632,82,122,24
203.78.137.8,204.51.46.66,OTHER,,,1641013200.354673,118,253,
157.206.241.120,8.8.23.196,TCP,60559,443,1641013200.354676,52,57,16
139.31.66.73,163.45.18.134,TCP,50311,23,1641013200.354732,40,52,2
92.72.196.229,163.45.230.80,TCP,49119,3018,1641013200.354734,40,243,2
204.51.46.66,203.78.137.8,OTHER,,,1641013200.354754,95,250,
89.247.69.144,203.78.166.153,TCP,8080,31123,1641013200.354759,40,246,2
110.71.87.27,203.78.135.92,TCP,14897,443,1641013200.354813,40,118,16
45.213.168.75,163.45.40.44,TCP,60761,106,1641013200.354895,40,240,2
116.163.206.103,203.78.135.85,TCP,43792,443,1641013200.354895,184,57,24
89.247.69.149,203.78.162.59,TCP,53470,21161,1641013200.354966,40,246,2
198.7.100.165,203.78.146.191,UDP,8801,61112,1641013200.354976,150,46,
89.247.66.138,133.105.178.79,TCP,8080,60321,1641013200.355018,40,246,2
163.45.18.35,170.42.166.162,UDP,60728,5004,1641013200.355029,68,122,
202.250.226.195,216.213.60.246,UDP,53,11014,1641013200.355074,138,58,
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.355075,52,57,16
110.71.87.27,203.78.135.92,TCP,14897,443,1641013200.355075,40,118,16
163.45.129.193,13.235.222.199,UDP,8437,53,1641013200.355077,82,249,
133.243.5.1,130.229.206.127,TCP,56155,443,1641013200.355109,40,119,20
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.35511,52,57,16
185.167.249.223,163.45.152.244,TCP,42595,4000,1641013200.355174,40,244,2
89.247.69.145,133.251.167.127,TCP,53450,4413,1641013200.355176,40,246,2
89.247.69.145,133.251.161.245,TCP,53450,22688,1641013200.355234,40,246,2
167.46.174.237,202.250.237.15,TCP,35875,13823,1641013200.355271,44,40,2
185.172.187.42,133.105.184.244,TCP,64008,3000,1641013200.355326,44,235,2
130.187.3.95,200.133.1.150,UDP,3702,8229,1641013200.355358,591,58,
153.1.154.10,203.78.135.85,UDP,59365,40029,1641013200.355374,140,54,
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.355406,1440,62,16
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.355446,52,57,16
203.78.135.92,110.71.87.27,TCP,443,14862,1641013200.355446,1440,62,16
178.81.41.201,133.105.109.161,TCP,33906,2638,1641013200.355509,44,242,2
203.78.137.8,204.51.46.66,OTHER,,,1641013200.355509,95,253,
89.247.69.145,133.105.171.200,TCP,53450,3882,1641013200.355532,40,246,2
133.243.115.196,193.133.122.252,TCP,48506,80,1641013200.355548,60,57,2
133.243.5.1,49.107.96.185,TCP,33944,443,1641013200.355588,68,119,24
213.174.7.9,203.78.199.227,TCP,13707,22,1641013200.355588,60,47,2
157.206.64.254,52.151.81.156,UDP,53,28731,1641013200.355631,141,59,
89.247.69.144,202.250.241.183,TCP,8080,11315,1641013200.355651,40,246,2
89.247.69.153,163.45.117.31,TCP,8080,18552,1641013200.355653,40,246,2
185.161.61.211,203.78.200.113,TCP,7821,23,1641013200.355656,40,57,2
203.78.135.85,80.205.247.209,UDP,40037,46424,1641013200.355871,187,126,
203.78.135.85,80.205.247.209,UDP,40037,46424,1641013200.355872,140,126,
161.29.109.160,202.250.236.174,TCP,53127,11233,1641013200.356045,40,244,2
178.128.104.60,133.105.69.93,TCP,59444,3003,1641013200.356048,40,246,2
54.25.190.168,133.251.98.133,UDP,5060,11211,1641013200.356089,59,48,
193.96.13.139,163.45.185.169,TCP,50159,49173,1641013200.356115,44,244,2
112.16.154.87,202.250.203.217,TCP,47274,23,1641013200.356115,40,55,2
89.247.69.145,133.105.47.235,TCP,53450,64563,1641013200.356178,40,246,2
204.51.46.66,203.78.137.8,OTHER,,,1641013200.356218,421,250,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.35635,111,253,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.35651,106,253,
204.51.46.66,203.78.137.8,OTHER,,,1641013200.356517,160,250,
116.163.206.103,203.78.135.85,TCP,43792,443,1641013200.356673,184,57,24
89.247.69.146,163.45.192.70,TCP,8080,3302,1641013200.356679,40,246,2
64.190.198.195,163.45.164.190,TCP,57548,443,1641013200.356732,40,54,16
130.187.2.125,54.158.126.62,TCP,38594,443,1641013200.356764,52,58,16
203.78.135.92,110.71.87.27,TCP,443,14897,1641013200.356766,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14897,1641013200.356769,1440,62,16
126.15.117.154,203.78.129.205,UDP,56747,40000,1641013200.35679,604,55,
203.78.135.92,110.71.87.27,TCP,443,14897,1641013200.356799,1440,62,16
20.88.40.130,202.250.194.248,TCP,53183,29039,1641013200.356799,40,240,2
202.244.65.95,13.24.47.73,TCP,57901,11194,1641013200.3568,40,123,16
203.78.135.92,110.71.87.27,TCP,443,14897,1641013200.356804,1440,62,16
8.108.162.251,163.45.84.37,TCP,44147,23,1641013200.356885,40,52,2
45.191.195.37,163.45.85.121,TCP,54705,53,1641013200.356913,44,54,2
130.187.2.125,54.158.126.62,TCP,38594,443,1641013200.356913,139,58,24
204.51.46.66,203.78.137.8,OTHER,,,1641013200.356946,208,250,
206.130.113.228,203.78.238.67,TCP,53938,22,1641013200.356968,40,242,2
89.247.69.146,163.45.70.207,TCP,8080,6724,1641013200.356974,40,246,2
89.247.69.191,163.45.159.148,TCP,53456,28570,1641013200.357021,40,246,2
162.111.184.151,163.45.94.23,TCP,443,30958,1641013200.357037,239,59,24
130.187.192.12,61.90.227.135,TCP,80,19010,1641013200.357043,1440,56,16
193.96.13.143,163.45.48.76,TCP,58857,49488,1641013200.357067,44,244,2
202.244.65.95,13.24.47.73,TCP,57901,11194,1641013200.357067,106,123,24
193.96.13.218,163.45.174.119,TCP,57544,2252,1641013200.357073,44,243,2
130.187.192.12,61.90.227.135,TCP,80,18787,1641013200.35708,1440,56,16
130.187.2.125,54.158.126.62,TCP,38594,443,1641013200.357083,1037,58,24
130.187.192.12,61.90.227.135,TCP,80,18787,1641013200.357084,1440,56,24
203.78.135.92,110.71.87.27,TCP,443,14897,1641013200.357089,1440,62,16
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.357106,52,57,16
203.78.135.92,110.71.87.27,TCP,443,14897,1641013200.357123,1440,62,16
31.149.93.59,163.45.255.171,UDP,443,59369,1641013200.357141,52,88,
162.113.225.127,163.45.1.43,TCP,56456,65,1641013200.357147,44,40,2
141.226.52.204,133.251.181.57,TCP,48086,22,1641013200.357149,40,239,2
204.51.46.66,203.78.137.8,OTHER,,,1641013200.357165,193,250,
119.236.28.42,133.105.89.254,TCP,53109,2375,1641013200.357173,40,244,2
185.138.73.88,163.45.52.215,TCP,41455,9833,1641013200.357192,40,247,2
203.78.132.241,190.96.218.182,TCP,445,65143,1641013200.357193,208,59,24
203.78.137.8,204.51.46.66,OTHER,,,1641013200.357193,92,253,
204.51.46.66,203.78.137.8,OTHER,,,1641013200.357236,499,250,
89.247.66.55,203.78.228.205,TCP,45116,3392,1641013200.357256,40,246,2
162.113.225.31,163.45.171.63,TCP,44890,9090,1641013200.357405,44,40,2
203.78.135.92,110.71.87.27,TCP,443,14897,1641013200.357422,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14897,1641013200.357426,1440,62,16
203.78.142.251,198.7.100.165,UDP,52778,8801,1641013200.357477,479,124,
77.170.211.81,202.250.250.60,TCP,61764,80,1641013200.357494,40,239,2
104.140.140.55,163.45.22.136,TCP,50268,401,1641013200.357504,44,243,2
157.206.196.212,52.59.33.227,TCP,41463,443,1641013200.357618,40,57,16
43.162.121.239,203.78.253.80,TCP,51713,4596,1641013200.357628,52,54,2
130.187.192.12,61.90.227.135,TCP,80,19256,1641013200.357662,2840,56,16
157.206.227.249,170.189.106.225,ICMP,,,1641013200.357669,56,247,
198.56.151.101,202.250.246.115,TCP,42966,443,1641013200.357682,40,248,2
167.246.129.121,202.250.236.37,TCP,30176,5994,1641013200.357682,44,43,2
130.187.192.12,61.90.227.135,TCP,80,19256,1641013200.357683,1440,56,16
89.247.69.153,163.45.222.90,TCP,8080,9310,1641013200.357698,40,246,2
130.187.192.12,61.90.227.135,TCP,80,19256,1641013200.35772,1440,56,24
203.78.137.8,204.51.46.66,OTHER,,,1641013200.357749,100,253,
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.357779,52,57,16
173.215.246.156,202.101.170.46,TCP,59399,3035,1641013200.357795,40,114,17
157.206.21.33,47.205.183.226,TCP,41132,443,1641013200.357911,41,120,16
120.90.90.185,163.45.236.204,TCP,1887,52869,1641013200.357997,60,57,2
157.206.152.134,144.195.32.21,UDP,59899,8801,1641013200.358076,705,57,
89.247.66.138,133.105.10.227,TCP,8080,5082,1641013200.358131,40,246,2
216.213.38.153,163.45.216.242,UDP,57892,53,1641013200.35822,73,56,
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.358304,52,57,16
167.246.129.19,163.45.176.230,TCP,7568,8010,1641013200.35831,44,43,2
202.250.217.213,109.132.241.227,TCP,23,59113,1641013200.358349,41,250,16
110.71.87.27,203.78.135.92,TCP,14417,443,1641013200.358357,40,118,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.358392,135,253,
157.206.144.119,42.75.190.31,TCP,49728,80,1641013200.358393,52,57,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.358434,101,253,
157.206.152.249,74.29.17.70,UDP,443,51022,1641013200.358434,137,248,
220.134.234.38,203.78.167.150,OTHER,,,1641013200.35844,564,56,
157.206.144.119,42.75.190.31,TCP,49728,80,1641013200.358474,52,57,17
64.190.198.176,163.45.64.1,UDP,40387,69,1641013200.358517,42,54,
89.247.69.153,163.45.79.240,TCP,8080,41771,1641013200.358658,40,246,2
185.138.73.88,133.105.49.248,TCP,41455,9999,1641013200.358662,40,247,2
202.250.217.213,111.25.188.69,TCP,23,53450,1641013200.35867,41,250,16
167.46.181.123,133.105.105.83,TCP,18470,5150,1641013200.358698,44,41,2
137.87.254.238,133.251.113.238,TCP,39860,23,1641013200.358702,44,52,2
133.243.194.251,204.13.11.247,UDP,19190,53,1641013200.358779,75,57,
89.247.69.146,203.78.146.46,TCP,8080,9089,1641013200.35878,40,246,2
133.227.93.90,52.184.110.219,TCP,54284,443,1641013200.358854,52,57,16
203.78.129.194,98.246.50.193,TCP,443,59488,1641013200.358854,52,63,16
89.247.69.180,203.78.209.220,TCP,53467,14476,1641013200.358903,40,246,2
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.35895,52,57,16
151.237.234.254,202.101.172.224,TCP,57106,445,1641013200.358978,52,113,2
153.1.154.10,203.78.135.85,UDP,59365,40029,1641013200.358983,173,54,
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.358992,52,57,16
202.250.217.213,59.71.48.231,TCP,23,58032,1641013200.358992,41,250,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.358992,188,253,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.358994,188,253,
89.247.69.145,133.105.187.15,TCP,53450,1058,1641013200.358999,40,246,2
153.1.154.10,203.78.135.85,UDP,59365,40029,1641013200.359021,130,54,
157.206.196.212,52.59.33.227,TCP,41463,443,1641013200.3591,40,57,16
134.210.231.164,202.101.173.35,TCP,49506,6470,1641013200.35911,40,53,16
157.206.236.86,164.173.4.181,TCP,22,60704,1641013200.359163,1332,56,24
157.206.196.212,52.59.33.227,TCP,41463,443,1641013200.359171,40,57,16
157.206.196.212,52.59.33.227,TCP,41463,443,1641013200.359185,40,57,16
157.206.21.206,162.141.163.139,TCP,59406,443,1641013200.359193,197,57,24
157.206.196.212,52.59.33.227,TCP,41463,443,1641013200.359236,40,57,16
202.250.202.134,185.138.73.101,ICMP,,,1641013200.359275,56,253,
202.101.170.255,182.44.162.53,TCP,445,50424,1641013200.359308,52,246,18
202.101.170.255,182.44.162.53,TCP,445,50424,1641013200.359309,52,246,20
202.101.170.97,139.143.8.123,TCP,62078,50820,1641013200.359313,52,246,18
202.101.170.97,139.143.8.123,TCP,62078,50820,1641013200.359315,52,246,20
89.247.69.145,133.105.93.76,TCP,53450,3882,1641013200.359322,40,246,2
34.191.103.25,163.45.196.23,UDP,123,3702,1641013200.359391,31,243,
208.26.43.61,163.45.66.31,TCP,48094,21,1641013200.359423,40,246,2
203.78.132.251,201.163.56.26,TCP,22,43716,1641013200.359423,104,60,24
157.206.21.206,162.141.163.139,TCP,59406,443,1641013200.359436,1480,57,16
157.206.21.206,162.141.163.139,TCP,59406,443,1641013200.359444,1480,57,16
157.206.21.206,162.141.163.139,TCP,59406,443,1641013200.359453,1480,57,16
157.206.21.206,162.141.163.139,TCP,59406,443,1641013200.359459,1480,57,16
219.84.209.255,203.78.177.244,TCP,4147,23,1641013200.359461,40,242,2
157.206.21.206,162.141.163.139,TCP,59406,443,1641013200.359475,1480,57,16
157.206.21.206,162.141.163.139,TCP,59406,443,1641013200.359481,1480,57,16
157.206.21.206,162.141.163.139,TCP,59406,443,1641013200.359513,795,57,24
45.242.128.124,202.250.217.116,TCP,60000,22191,1641013200.359558,44,245,2
163.45.48.74,37.10.254.55,TCP,54741,5938,1641013200.359591,64,122,24
202.250.216.227,45.242.128.124,ICMP,,,1641013200.359631,56,251,
165.17.172.97,133.105.34.58,TCP,58815,22,1641013200.359649,40,242,2
104.140.140.4,163.45.56.252,TCP,34247,6002,1641013200.359685,44,243,2
116.163.206.103,203.78.135.85,TCP,43792,443,1641013200.359688,52,57,16
192.207.220.151,118.78.48.249,TCP,52489,80,1641013200.359791,40,57,16
133.227.58.122,185.138.73.88,ICMP,,,1641013200.359836,56,248,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.359872,84,253,
134.210.231.164,202.101.172.141,TCP,56104,6470,1641013200.3599,40,53,16
37.169.183.97,163.45.112.116,TCP,33689,23,1641013200.359904,40,50,2
133.243.3.57,140.191.201.241,TCP,3565,80,1641013200.359911,40,122,16
202.244.65.95,13.24.47.73,TCP,57901,11194,1641013200.359936,40,123,16
133.243.3.57,140.191.201.241,TCP,3565,80,1641013200.359991,40,122,16
